"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_17283_coefficient","contrast_17283_log2fc","contrast_17283_tstat","contrast_17283_pvalue"
"1","1369063_at","25379","ENSRNOG00000014846","Anp32a","acidic nuclear phosphoprotein 32 family member A",4.701e-07,0.0075,6.302e-05,-1.3933,-1.3933,-10.409,1.358e-07
"2","1387068_at","54323","ENSRNOG00000043465","Arc","activity-regulated cytoskeleton-associated protein",5.581e-06,0.0221,3e-04,0.4158,0.4158,3.3207,0.0057
"3","1386994_at","29619","ENSRNOG00000003300","Btg2","BTG anti-proliferation factor 2",5.313e-06,0.0221,2e-04,0.1737,0.1737,3.7885,0.0023
"4","1387788_at","24517","ENSRNOG00000042838","Junb","JunB proto-oncogene, AP-1 transcription factor subunit",2.495e-05,0.0792,3e-04,0.2445,0.2445,3.9211,0.0018
"5","1368121_at","26760","ENSRNOG00000017899","Akr7a3","aldo-keto reductase family 7 member A3",1e-04,0.1511,8e-04,0.3705,0.3705,5.5787,9.641e-05
"6","1387442_at","25129","ENSRNOG00000015719","Egr4","early growth response 4",1e-04,0.1511,6e-04,0.3807,0.3807,2.8199,0.0147
"7","1386987_at","24499","ENSRNOG00000020811","Il6r","interleukin 6 receptor",6.819e-05,0.1511,4e-04,-0.1703,-0.1703,-3.3511,0.0053
"8","1375305_at","362256","ENSRNOG00000036802","Snhg11","small nucleolar RNA host gene 11",1e-04,0.1511,8e-04,0.1222,0.1222,1.8787,0.0834
"9","1392122_x_at","301119","ENSRNOG00000048736","Mllt1","MLLT1, super elongation complex subunit",5e-04,0.4406,0.0011,-0.0682,-0.0682,-1.0905,0.2957
"10","1371553_at","364656","ENSRNOG00000023407","Mrpl36","mitochondrial ribosomal protein L36",6e-04,0.4508,0.0014,0.3023,0.3023,4.2233,0.001
"11","1370658_a_at","266680","ENSRNOG00000006200","St18","ST18 C2H2C-type zinc finger transcription factor",9e-04,0.5063,0.0018,0.0638,0.0638,1.0752,0.3022
"12","1387306_a_at","114090","ENSRNOG00000000640","Egr2","early growth response 2",0.001,0.5271,0.0019,0.3499,0.3499,2.913,0.0123
"13","1369645_at","29256","ENSRNOG00000016768","Oprl1","opioid related nociceptin receptor 1",0.0011,0.5271,0.0021,-0.1131,-0.1131,-2.1232,0.0539
"14","1398251_a_at","24245","ENSRNOG00000052080","Camk2b","calcium/calmodulin-dependent protein kinase II beta",0.0011,0.5271,0.0021,0.2011,0.2011,3.6459,0.0031
"15","1377457_a_at","300652","ENSRNOG00000064634","Sorl1","sortilin related receptor 1",0.0012,0.54,0.0023,0.1557,0.1557,2.1531,0.0511
"16","1375417_at","296374","ENSRNOG00000019154","Zmynd8","zinc finger, MYND-type containing 8",0.0013,0.54,0.0023,0.1521,0.1521,2.6089,0.0219
"17","1386935_at","79240","ENSRNOG00000007607","Nr4a1","nuclear receptor subfamily 4, group A, member 1",0.0013,0.5574,0.0024,0.1219,0.1219,1.1529,0.2701
"18","1389116_at","282584","ENSRNOG00000011560","Mtmr9","myotubularin related protein 9",0.0015,0.5789,0.0026,0.2394,0.2394,2.7163,0.0179
"19","1370283_at","25617","ENSRNOG00000018294","Hspa5","heat shock protein family A (Hsp70) member 5",0.0016,0.5789,0.0027,0.1647,0.1647,3.3348,0.0055
"20","1387179_at","29241","ENSRNOG00000004890","Adcy8","adenylate cyclase 8",0.0017,0.5789,0.0028,-0.1248,-0.1248,-2.1051,0.0557
"21","1370063_at","113984","ENSRNOG00000010308","Nr2f2","nuclear receptor subfamily 2, group F, member 2",0.0017,0.5789,0.0029,-0.2038,-0.2038,-3.7722,0.0024
"22","1388088_a_at","81817","ENSRNOG00000053725","Usf2","upstream transcription factor 2, c-fos interacting",0.0016,0.5789,0.0026,-0.177,-0.177,-2.4342,0.0304
"23","1372000_at","307098","ENSRNOG00000017765","Net1","neuroepithelial cell transforming 1",0.0018,0.6085,0.003,-0.096,-0.096,-1.6304,0.1275
"24","1370026_at","25420","ENSRNOG00000010524","Cryab","crystallin, alpha B",0.002,0.6368,0.003,0.1107,0.1107,1.7934,0.0967
"25","1370050_at","29598","ENSRNOG00000004026","Atp2b1","ATPase plasma membrane Ca2+ transporting 1",0.0021,0.6368,0.0032,0.1304,0.1304,2.1167,0.0546
"26","1367464_at","84401","ENSRNOG00000009960","Puf60","poly-U binding splicing factor 60",0.002,0.6368,0.0031,-0.1252,-0.1252,-2.4261,0.0309
"27","1375729_at","316539","ENSRNOG00000013213","Epha4","Eph receptor A4",0.0023,0.6627,0.0034,0.2331,0.2331,2.8857,0.013
"28","1375377_at","295325","ENSRNOG00000023851","Igsf3","immunoglobulin superfamily, member 3",0.0022,0.6627,0.0033,-0.1285,-0.1285,-1.8587,0.0863
"29","1368017_at","29518","ENSRNOG00000020380","Lgals7","galectin 7",0.0024,0.6842,0.0035,-0.1513,-0.1513,-3.4625,0.0043
"30","1371024_at","116639","ENSRNOG00000001424","Cux1","cut-like homeobox 1",0.0025,0.6842,0.0036,-0.2197,-0.2197,-3.4604,0.0043
"31","1392701_at","363145","ENSRNOG00000037229","Gmppb","GDP-mannose pyrophosphorylase B",0.0027,0.7058,0.0038,-0.1163,-0.1163,-1.8451,0.0884
"32","1373572_at","296462","ENSRNOG00000059919","Mtg2","mitochondrial ribosome-associated GTPase 2",0.0027,0.7058,0.0038,0.0873,0.0873,1.8829,0.0828
"33","1390710_x_at","300652","ENSRNOG00000064634","Sorl1","sortilin related receptor 1",0.0034,0.7364,0.0047,0.178,0.178,2.1649,0.05
"34","1393933_at","300652","ENSRNOG00000064634","Sorl1","sortilin related receptor 1",0.0032,0.7364,0.0042,0.1584,0.1584,2.1284,0.0534
"35","1367599_at","29754","ENSRNOG00000069121","Atp5mc1","ATP synthase membrane subunit c locus 1",0.0031,0.7364,0.0042,0.2977,0.2977,4.7938,4e-04
"36","1388901_at","361810","ENSRNOG00000022523","Fkbp5","FKBP prolyl isomerase 5",0.003,0.7364,0.004,0.1652,0.1652,2.7238,0.0177
"37","1374280_at","291388","ENSRNOG00000013654","Cbln2","cerebellin 2 precursor",0.0034,0.7364,0.0045,-0.1904,-0.1904,-3.1182,0.0083
"38","1387898_at","192245","ENSRNOG00000020922","Hspb6","heat shock protein family B (small) member 6",0.0034,0.7364,0.0045,0.0671,0.0671,1.2004,0.2518
"39","1387024_at","116663","ENSRNOG00000023896","Dusp6","dual specificity phosphatase 6",0.0032,0.7364,0.0043,0.1246,0.1246,1.7417,0.1056
"40","1386897_at","60421","ENSRNOG00000026109","Prmt1","protein arginine methyltransferase 1",0.003,0.7364,0.0041,-0.0604,-0.0604,-0.8928,0.3885
"41","1372737_at","498587","ENSRNOG00000059166","Ldb3","LIM domain binding 3",0.0033,0.7364,0.0043,0.0537,0.0537,1.1179,0.2843
"42","1388598_at","691995","ENSRNOG00000059827","LOC691995","hypothetical protein LOC691995",0.0034,0.7364,0.0044,-0.072,-0.072,-0.779,0.4502
"43","1389636_at","362665","ENSRNOG00000018602","Camta1","calmodulin binding transcription activator 1",0.0036,0.7429,0.0048,0.2176,0.2176,3.6879,0.0028
"44","1390163_at","498418","ENSRNOG00000022857","Dnaaf10","dynein axonemal assembly factor 10",0.0058,0.743,0.0075,0.0375,0.0375,0.9836,0.3436
"45","1367619_at","291948","ENSRNOG00000012786","Pgrmc1","progesterone receptor membrane component 1",0.0039,0.743,0.0052,-0.0602,-0.0602,-1.0682,0.3053
"46","1374154_at","312030","ENSRNOG00000005263","Scaf11","SR-related CTD-associated factor 11",0.0055,0.743,0.0069,-0.2069,-0.2069,-2.5695,0.0236
"47","1388849_at","680423","ENSRNOG00000007842","Aup1","AUP1, lipid droplet regulating VLDL assembly factor",0.0049,0.743,0.0064,-0.0461,-0.0461,-0.6929,0.5008
"48","1372676_at","302980","ENSRNOG00000014727","Fahd1","fumarylacetoacetate hydrolase domain containing 1",0.0047,0.743,0.006,-0.0611,-0.0611,-1.2351,0.2391
"49","1368119_at","171088","ENSRNOG00000019361","Inpp5j","inositol polyphosphate-5-phosphatase J",0.0057,0.743,0.0072,0.0502,0.0502,1.1967,0.2532
"50","1374864_at","306141","ENSRNOG00000010058","Spry2","sprouty RTK signaling antagonist 2",0.0047,0.743,0.0062,0.0733,0.0733,1.296,0.218
"51","1376706_at","501569","ENSRNOG00000030418","Tmem47","transmembrane protein 47",0.004,0.743,0.0052,0.0489,0.0489,0.9503,0.3596
"52","1389081_at","288659","ENSRNOG00000001086","Vps37b","VPS37B subunit of ESCRT-I",0.0047,0.743,0.0061,0.1476,0.1476,3.1914,0.0072
"53","1370174_at","171071","ENSRNOG00000020938","Ppp1r15a","protein phosphatase 1, regulatory subunit 15A",0.0042,0.743,0.0056,0.1226,0.1226,1.8645,0.0855
"54","1370912_at","24472","ENSRNOG00000050647","Hspa1a","heat shock protein family A (Hsp70) member 1A",0.0039,0.743,0.0051,0.2186,0.2186,3.4694,0.0043
"55","1368260_at","114592","ENSRNOG00000005659","Aurkb","aurora kinase B",0.0059,0.743,0.0079,0.1013,0.1013,1.6356,0.1264
"56","1388153_at","25288","ENSRNOG00000010633","Acsl1","acyl-CoA synthetase long-chain family member 1",0.0042,0.743,0.0055,0.0157,0.0157,0.3238,0.7513
"57","1369654_at","78975","ENSRNOG00000007706","Prkaa2","protein kinase AMP-activated catalytic subunit alpha 2",0.005,0.743,0.0066,0.0744,0.0744,1.483,0.1624
"58","1388976_at","297388","ENSRNOG00000021866","Bola3","bolA family member 3",0.004,0.743,0.0053,0.1524,0.1524,2.89,0.0129
"59","1368879_a_at","50664","ENSRNOG00000019482","Gnao1","G protein subunit alpha o1",0.0037,0.743,0.0049,0.1334,0.1334,1.9147,0.0783
"60","1387613_at","66024","ENSRNOG00000049213","Npy2r","neuropeptide Y receptor Y2",0.0057,0.743,0.0071,0.0087,0.0087,0.1492,0.8837
"61","1387952_a_at","25406","ENSRNOG00000006094","Cd44","CD44 molecule (Indian blood group)",0.0057,0.743,0.0074,-0.0119,-0.0119,-0.1806,0.8595
"62","1387947_at","54264","ENSRNOG00000016037","Mafb","MAF bZIP transcription factor B",0.0057,0.743,0.0072,-0.0982,-0.0982,-1.9475,0.0739
"63","1372824_at","362484","ENSRNOG00000026662","Plekhf2","pleckstrin homology and FYVE domain containing 2",0.0043,0.743,0.0057,-0.0842,-0.0842,-1.2051,0.2501
"64","1375901_at","317399","ENSRNOG00000043099","Ddx21","DExD-box helicase 21",0.0058,0.743,0.0076,-0.1481,-0.1481,-1.8905,0.0817
"65","1387696_a_at","24397","ENSRNOG00000003313","Glra2","glycine receptor, alpha 2",0.005,0.743,0.0065,-0.1412,-0.1412,-1.8684,0.0849
"66","1387410_at","54278","ENSRNOG00000005600","Nr4a2","nuclear receptor subfamily 4, group A, member 2",0.0054,0.743,0.0068,-0.1348,-0.1348,-1.9086,0.0791
"67","1370247_a_at","24660","ENSRNOG00000003338","Pmp22","peripheral myelin protein 22",0.0059,0.743,0.0078,0.1324,0.1324,2.1552,0.0509
"68","1389228_at","297415","ENSRNOG00000016273","Fam136a","family with sequence similarity 136, member A",0.0056,0.743,0.007,-0.0996,-0.0996,-2.1407,0.0522
"69","1367940_at","84348","ENSRNOG00000019622","Ackr3","atypical chemokine receptor 3",0.0039,0.743,0.005,0.0224,0.0224,0.3135,0.759
"70","1371239_s_at","117557","ENSRNOG00000017441","Tpm3","tropomyosin 3",0.0057,0.743,0.0074,0.0658,0.0658,1.2687,0.2272
"71","1387660_at","24476","ENSRNOG00000012417","Iapp","islet amyloid polypeptide",0.0058,0.743,0.0076,0.1054,0.1054,2.5415,0.0249
"72","1377214_a_at","292764","ENSRNOG00000024036","Fam98c","family with sequence similarity 98, member C",0.0038,0.743,0.005,0.0271,0.0271,0.6123,0.5511
"73","1375537_at","114520","ENSRNOG00000060335","Strn3","striatin 3",0.006,0.7459,0.0081,0.1016,0.1016,1.2766,0.2245
"74","1369235_at","60630","ENSRNOG00000000567","Unc5b","unc-5 netrin receptor B",0.006,0.7459,0.008,0.1649,0.1649,2.4837,0.0278
"75","1387387_at","29177","ENSRNOG00000006979","Hpca","hippocalcin",0.0062,0.7545,0.0082,0.0945,0.0945,2.3227,0.0374
"76","1374112_at","499280","ENSRNOG00000016935","Mapk1ip1","mitogen-activated protein kinase 1 interacting protein 1",0.0062,0.7545,0.0081,0.0233,0.0233,0.4583,0.6545
"77","1373694_at","287432","ENSRNOG00000010520","Wrap53","WD repeat containing, antisense to TP53",0.0064,0.7545,0.0084,-0.1065,-0.1065,-2.2572,0.0422
"78","1377458_at","300652","ENSRNOG00000064634","Sorl1","sortilin related receptor 1",0.0063,0.7545,0.0083,0.1077,0.1077,1.3722,0.1937
"79","1368540_at","83684","ENSRNOG00000010694","Tpbg","trophoblast glycoprotein",0.0065,0.757,0.0085,-0.0863,-0.0863,-1.6657,0.1202
"80","1374368_at","367763","ENSRNOG00000012787","Tmem164","transmembrane protein 164",0.0067,0.7652,0.0088,-0.1592,-0.1592,-2.855,0.0138
"81","1370139_a_at","89823","ENSRNOG00000006324","Trpc6","transient receptor potential cation channel, subfamily C, member 6",0.0066,0.7652,0.0086,-0.2029,-0.2029,-2.3039,0.0388
"82","1371478_at","296315","ENSRNOG00000020317","Rab5if","RAB5 interacting factor",0.0068,0.7652,0.0088,0.1315,0.1315,2.9069,0.0125
"83","1373855_at","691922","ENSRNOG00000026793","Nt5dc3","5'-nucleotidase domain containing 3",0.0074,0.7845,0.0093,0.0345,0.0345,0.6437,0.5312
"84","1376238_at","498411","ENSRNOG00000005141","Hus1","HUS1 checkpoint clamp component",0.0076,0.7845,0.0096,0.0226,0.0226,0.458,0.6547
"85","1389840_at","84486","ENSRNOG00000013516","Sf3b1","splicing factor 3b, subunit 1",0.0075,0.7845,0.0095,0.0482,0.0482,0.7959,0.4407
"86","1399018_at","360602","ENSRNOG00000002835","Luc7l3","LUC7-like 3 pre-mRNA splicing factor",0.0074,0.7845,0.0093,0.0605,0.0605,1.1639,0.2658
"87","1373399_at","301007","ENSRNOG00000020185","Wdr6","WD repeat domain 6",0.0076,0.7845,0.0096,-0.1876,-0.1876,-3.0965,0.0087
"88","1368050_at","114121","ENSRNOG00000011586","Ccnl1","cyclin L1",0.0071,0.7845,0.0089,0.0731,0.0731,1.3296,0.207
"89","1389653_at","680047","ENSRNOG00000020072","Pcdhb9","protocadherin beta 9",0.0076,0.7845,0.0097,-0.1479,-0.1479,-1.5226,0.1523
"90","1369394_at","60629","ENSRNOG00000059840","Unc5a","unc-5 netrin receptor A",0.0072,0.7845,0.0091,-0.1752,-0.1752,-3.1051,0.0085
"91","1387908_at","64455","ENSRNOG00000003348","Rasd1","ras related dexamethasone induced 1",0.0073,0.7845,0.0092,0.1515,0.1515,2.066,0.0598
"92","1368861_a_at","29409","ENSRNOG00000021023","Mag","myelin-associated glycoprotein",0.0078,0.7897,0.0098,0.1482,0.1482,3.0477,0.0095
"93","1388709_at","362703","ENSRNOG00000026316","Wdr43","WD repeat domain 43",0.0079,0.7897,0.0099,-0.1721,-0.1721,-3.1579,0.0077
"94","1368660_at","59326","ENSRNOG00000059961","Rapgef3","Rap guanine nucleotide exchange factor 3",0.0078,0.7897,0.0098,0.0655,0.0655,1.1549,0.2693
"95","1371641_at","297406","ENSRNOG00000015630","Cct7","chaperonin containing TCP1 subunit 7",0.008,0.7903,0.0101,-0.058,-0.058,-1.1623,0.2664
"96","1369527_at","171056","ENSRNOG00000018509","Cx3cr1","C-X3-C motif chemokine receptor 1",0.0148,0.7945,0.0183,-0.0644,-0.0644,-0.6164,0.5485
"97","1379250_at","313843","ENSRNOG00000007023","Galm","galactose mutarotase",0.0119,0.7945,0.0143,0.0998,0.0998,1.8908,0.0816
"98","1368146_at","114856","ENSRNOG00000003977","Dusp1","dual specificity phosphatase 1",0.0091,0.7945,0.0111,0.2672,0.2672,1.6525,0.1228
"99","1380466_at","100909827","ENSRNOG00000064764","Kbtbd7","kelch repeat and BTB domain containing 7",0.0122,0.7945,0.0149,-0.0738,-0.0738,-0.8906,0.3896
"100","1375666_at","114485","ENSRNOG00000005908","Dmtf1","cyclin D binding myb-like transcription factor 1",0.0133,0.7945,0.0162,0.0739,0.0739,1.1231,0.2821
"101","1373402_at","114481","ENSRNOG00000006844","Dnajc14","DnaJ heat shock protein family (Hsp40) member C14",0.0159,0.7945,0.0197,0.0051,0.0051,0.1064,0.9169
"102","1371007_at","79208","ENSRNOG00000002024","Epha5","EPH receptor A5",0.0126,0.7945,0.0156,0.2153,0.2153,2.3022,0.0389
"103","1388731_at","291403","ENSRNOG00000016239","Ptgr3","prostaglandin reductase 3",0.0085,0.7945,0.0103,-0.06,-0.06,-0.9762,0.3471
"104","1369332_a_at","84556","ENSRNOG00000011000","Rims1","regulating synaptic membrane exocytosis 1",0.009,0.7945,0.0109,0.0726,0.0726,0.8569,0.4073
"105","1390021_at","306945","ENSRNOG00000069578","Hist1h2bq","histone cluster 1 H2B family member Q",0.0085,0.7945,0.0104,0.3037,0.3037,3.8382,0.0021
"106","1388539_at","287925","ENSRNOG00000001825","Pkp2","plakophilin 2",0.0086,0.7945,0.0106,0.0123,0.0123,0.2191,0.83
"107","1377526_at","260323","ENSRNOG00000020893","Snx27","sorting nexin 27",0.0144,0.7945,0.0178,0.0019,0.0019,0.0404,0.9684
"108","1376917_at","50552","ENSRNOG00000031031","Zfp292","zinc finger protein 292",0.0094,0.7945,0.0113,0.1559,0.1559,2.2804,0.0405
"109","1388970_at","292912","ENSRNOG00000021004","Rasip1","Ras interacting protein 1",0.0141,0.7945,0.0172,-0.0923,-0.0923,-2.1338,0.0529
"110","1378140_at","364396","ENSRNOG00000014653","Arl11","ADP-ribosylation factor like GTPase 11",0.0129,0.7945,0.0158,-0.0102,-0.0102,-0.1473,0.8852
"111","1370302_at","317435","ENSRNOG00000024322","Shroom2","shroom family member 2",0.0094,0.7945,0.0112,0.0134,0.0134,0.2605,0.7986
"112","1370469_at","246781","ENSRNOG00000005807","Ptpn7","protein tyrosine phosphatase, non-receptor type 7",0.0113,0.7945,0.0137,0.0841,0.0841,1.94,0.0748
"113","1376584_at","310506","ENSRNOG00000067239","Ppm1l","protein phosphatase, Mg2+/Mn2+ dependent, 1L",0.0136,0.7945,0.0166,-0.0804,-0.0804,-1.8101,0.0939
"114","1394105_at","308473","ENSRNOG00000068139","Samd4b","sterile alpha motif domain containing 4B",0.0099,0.7945,0.012,0.0381,0.0381,0.8298,0.4219
"115","1377205_at","290668","ENSRNOG00000020526","Mau2","MAU2 sister chromatid cohesion factor",0.0107,0.7945,0.0131,0.1303,0.1303,2.4178,0.0314
"116","1398943_at","293863","ENSRNOG00000053456","Lage3","L antigen family, member 3",0.0134,0.7945,0.0164,-0.0163,-0.0163,-0.3839,0.7074
"117","1372389_at","494344","ENSRNOG00000067274","Ier2","immediate early response 2",0.0141,0.7945,0.0171,0.1899,0.1899,2.2542,0.0425
"118","1367821_a_at","25398","ENSRNOG00000052707","Cacna1a","calcium voltage-gated channel subunit alpha1 A",0.0096,0.7945,0.0116,0.0618,0.0618,1.027,0.3235
"119","1373085_at","304078","ENSRNOG00000001701","Cbr3","carbonyl reductase 3",0.016,0.7945,0.02,-0.12,-0.12,-1.8026,0.0951
"120","1386856_a_at","308473","ENSRNOG00000068139","Samd4b","sterile alpha motif domain containing 4B",0.0122,0.7945,0.0146,-0.0424,-0.0424,-0.7391,0.4732
"121","1369074_at","170573","ENSRNOG00000006653","Slc38a4","solute carrier family 38, member 4",0.0143,0.7945,0.0175,-0.0565,-0.0565,-1.3001,0.2166
"122","1371041_at","81728","ENSRNOG00000042503","Ndufv2","NADH:ubiquinone oxidoreductase core subunit V2",0.0159,0.7945,0.0197,-0.0908,-0.0908,-1.594,0.1354
"123","1370901_at","296565","ENSRNOG00000015294","Paxx","PAXX, non-homologous end joining factor",0.014,0.7945,0.017,-0.0917,-0.0917,-1.4965,0.1589
"124","1374300_at","361063","ENSRNOG00000016321","Entpd4","ectonucleoside triphosphate diphosphohydrolase 4",0.012,0.7945,0.0144,0.0793,0.0793,1.7102,0.1115
"125","1389115_at","303687","ENSRNOG00000009343","Evpl","envoplakin",0.0133,0.7945,0.0163,0.1221,0.1221,2.468,0.0286
"126","1368001_at","363256","ENSRNOG00000019850","Speg","striated muscle enriched protein kinase",0.0097,0.7945,0.0117,-0.1101,-0.1101,-1.7462,0.1048
"127","1391412_at","362229","ENSRNOG00000011785","Xrn2","5'-3' exoribonuclease 2",0.011,0.7945,0.0134,0.1168,0.1168,1.9465,0.074
"128","1373483_at","366848","ENSRNOG00000007230","Kank3","KN motif and ankyrin repeat domains 3",0.0115,0.7945,0.014,0.0752,0.0752,1.2438,0.236
"129","1387669_a_at","25315","ENSRNOG00000003515","Ephx1","epoxide hydrolase 1",0.0112,0.7945,0.0135,0.0906,0.0906,1.4387,0.1744
"130","1369550_at","29152","ENSRNOG00000021294","Mstn","myostatin",0.0114,0.7945,0.0138,-0.0698,-0.0698,-1.7854,0.098
"131","1390000_at","363630","ENSRNOG00000037613","Kdm6b","lysine demethylase 6B",0.0116,0.7945,0.0141,-0.0774,-0.0774,-1.3298,0.2069
"132","1386974_at","171434","ENSRNOG00000026985","Phldb1","pleckstrin homology-like domain, family B, member 1",0.0104,0.7945,0.0125,0.0836,0.0836,1.6797,0.1174
"133","1372933_at","303745","ENSRNOG00000036683","Sirt7","sirtuin 7",0.0128,0.7945,0.0157,0.0423,0.0423,0.9712,0.3495
"134","1387032_at","25298","ENSRNOG00000019321","Cck","cholecystokinin",0.0124,0.7945,0.0152,-0.0556,-0.0556,-0.9575,0.3562
"135","1376265_at","312052","ENSRNOG00000006076","Steap2","STEAP2 metalloreductase",0.0121,0.7945,0.0146,0.0629,0.0629,1.4803,0.1631
"136","1390298_at","310097","ENSRNOG00000010971","Snx18","sorting nexin 18",0.0144,0.7945,0.0176,-0.0358,-0.0358,-0.6213,0.5453
"137","1387510_at","64088","ENSRNOG00000009953","Snx16","sorting nexin 16",0.0158,0.7945,0.0195,-0.1664,-0.1664,-2.8468,0.014
"138","1371589_at","500954","ENSRNOG00000020442","Ubl5","ubiquitin-like 5",0.0145,0.7945,0.0178,-0.0374,-0.0374,-0.4993,0.6261
"139","1399040_at","298399","ENSRNOG00000016364","Gba2","glucosylceramidase beta 2",0.0113,0.7945,0.0136,0.0063,0.0063,0.1302,0.8985
"140","1369993_at","171140","ENSRNOG00000009783","Camk2g","calcium/calmodulin-dependent protein kinase II gamma",0.0152,0.7945,0.0188,0.148,0.148,1.8809,0.083
"141","1386881_at","24484","ENSRNOG00000061910","Igfbp3","insulin-like growth factor binding protein 3",0.0159,0.7945,0.0198,-0.1628,-0.1628,-2.6565,0.0201
"142","1390321_at","313108","ENSRNOG00000006996","Mms22l","MMS22-like, DNA repair protein",0.0143,0.7945,0.0174,0.0582,0.0582,1.156,0.2689
"143","1372184_at","315463","ENSRNOG00000009255","Timm29","translocase of inner mitochondrial membrane 29",0.0144,0.7945,0.0176,-0.0912,-0.0912,-1.9188,0.0777
"144","1371959_at","365877","ENSRNOG00000052555","H2ac18","H2A clustered histone 18",0.0097,0.7945,0.0118,0.2779,0.2779,3.8388,0.0021
"145","1376980_at","25187","ENSRNOG00000030877","Htr2c","5-hydroxytryptamine receptor 2C",0.0152,0.7945,0.0187,-0.2563,-0.2563,-3.2864,0.006
"146","1388510_at","287873","ENSRNOG00000004014","Chmp6","charged multivesicular body protein 6",0.0126,0.7945,0.0154,-0.0455,-0.0455,-1.018,0.3276
"147","1388295_s_at","316213","ENSRNOG00000014328","Frs3","fibroblast growth factor receptor substrate 3",0.0106,0.7945,0.013,-0.1428,-0.1428,-2.2467,0.0431
"148","1371062_at","291133","ENSRNOG00000023538","Aldh5a1","aldehyde dehydrogenase 5 family, member A1",0.016,0.7945,0.0201,-0.0881,-0.0881,-0.9991,0.3363
"149","1368805_at","29180","ENSRNOG00000018393","Uts2","urotensin 2",0.0104,0.7945,0.0127,0.0598,0.0598,1.1896,0.2559
"150","1372990_at","298400","ENSRNOG00000016452","Creb3","cAMP responsive element binding protein 3",0.0112,0.7945,0.0135,0.075,0.075,1.8476,0.088
"151","1388498_at","500715","ENSRNOG00000006985","Ccnk","cyclin K",0.0095,0.7945,0.0115,0.1323,0.1323,1.523,0.1522
"152","1375447_at","300077","ENSRNOG00000014634","Gtpbp1","GTP binding protein 1",0.0091,0.7945,0.011,0.1111,0.1111,1.7244,0.1088
"153","1368175_at","171159","ENSRNOG00000006412","Zhx1","zinc fingers and homeoboxes 1",0.0153,0.7945,0.019,-0.0503,-0.0503,-0.7796,0.4499
"154","1387699_at","25411","ENSRNOG00000030119","Cnga2","cyclic nucleotide gated channel subunit alpha 2",0.0094,0.7945,0.0113,0.0332,0.0332,0.4154,0.6847
"155","1389692_at","366265","ENSRNOG00000005762","Rab22a","RAB22A, member RAS oncogene family",0.0095,0.7945,0.0114,-0.2295,-0.2295,-5.2857,2e-04
"156","1375660_at","303135","ENSRNOG00000007462","Septin8","septin 8",0.0149,0.7945,0.0183,0.112,0.112,1.4178,0.1802
"157","1389071_at","309169","ENSRNOG00000056038","Ehbp1l1","EH domain binding protein 1-like 1",0.016,0.7945,0.0202,0.0056,0.0056,0.1042,0.9186
"158","1388560_at","310769","ENSRNOG00000016394","Wdr77","WD repeat domain 77",0.0151,0.7945,0.0185,-0.0238,-0.0238,-0.2873,0.7785
"159","1388750_at","64678","ENSRNOG00000001766","Tfrc","transferrin receptor",0.0105,0.7945,0.0129,0.0399,0.0399,0.6554,0.5239
"160","1387816_at","79438","ENSRNOG00000015061","Igfals","insulin-like growth factor binding protein, acid labile subunit",0.0122,0.7945,0.0147,-0.1946,-0.1946,-3.4435,0.0045
"161","1389689_at","309596","ENSRNOG00000000833","Vars2","valyl-tRNA synthetase 2, mitochondrial",0.0153,0.7945,0.0188,-0.2057,-0.2057,-3.5072,0.004
"162","1387154_at","24604","ENSRNOG00000046449","Npy","neuropeptide Y",0.0099,0.7945,0.0118,0.1791,0.1791,2.6179,0.0216
"163","1372728_at","83576","ENSRNOG00000031814","Sort1","sortilin 1",0.014,0.7945,0.017,0.0589,0.0589,1.5141,0.1544
"164","1387506_at","25100","ENSRNOG00000014256","Foxa3","forkhead box A3",0.0108,0.7945,0.0132,0.1526,0.1526,3.4305,0.0046
"165","1389344_at","297336","ENSRNOG00000010930","Usp39","ubiquitin specific peptidase 39",0.0138,0.7945,0.0168,-0.0678,-0.0678,-1.206,0.2498
"166","1376058_at","306487","ENSRNOG00000010748","Mtus1","microtubule associated scaffold protein 1",0.0085,0.7945,0.0105,0.1023,0.1023,1.7894,0.0973
"167","1371324_at","680891","ENSRNOG00000014908","Sf3b5","splicing factor 3b, subunit 5",0.013,0.7945,0.016,-0.0166,-0.0166,-0.2032,0.8422
"168","1373473_a_at","89825","ENSRNOG00000003890","Nap1l1","nucleosome assembly protein 1-like 1",0.0149,0.7945,0.0184,-0.0089,-0.0089,-0.1561,0.8784
"169","1375517_at","362246","ENSRNOG00000018225","Tp53inp2","tumor protein p53 inducible nuclear protein 2",0.0122,0.7945,0.0148,0.0396,0.0396,0.7118,0.4894
"170","1368459_at","79216","ENSRNOG00000051993","Gdf10","growth differentiation factor 10",0.0154,0.7945,0.0191,-0.1485,-0.1485,-2.3852,0.0333
"171","1368841_at","84382","ENSRNOG00000012405","Tcf4","transcription factor 4",0.0121,0.7945,0.0145,0.1428,0.1428,2.4868,0.0276
"172","1368345_at","29457","ENSRNOG00000027204","Map6","microtubule-associated protein 6",0.0127,0.7945,0.0156,-0.088,-0.088,-1.3034,0.2155
"173","1369007_at","54278","ENSRNOG00000005600","Nr4a2","nuclear receptor subfamily 4, group A, member 2",0.0152,0.7945,0.0187,0.0415,0.0415,0.368,0.7189
